Date,Open,High,Low,Close,Volume
2015-01-01 05:30:00+05:30,751.1,754.5,747.0,749.15,284935
2015-01-02 05:30:00+05:30,751.25,781.45,751.25,775.05,2080850
2015-01-05 05:30:00+05:30,779.9,787.9,772.7,775.0,1326999
2015-01-06 05:30:00+05:30,775.0,783.0,750.4,756.5,1510720
2015-01-07 05:30:00+05:30,763.4,778.35,759.25,771.7,1427667
2015-01-08 05:30:00+05:30,783.8,822.9,778.1,820.35,2769416
2015-01-09 05:30:00+05:30,828.45,829.0,804.05,812.5,1708427
2015-01-12 05:30:00+05:30,813.05,818.4,800.2,807.75,1320557
2015-01-13 05:30:00+05:30,813.0,842.45,812.1,833.85,3835281
2015-01-14 05:30:00+05:30,840.0,850.0,830.2,842.65,2320114
2015-01-15 05:30:00+05:30,849.0,850.0,833.0,839.35,1308063
2015-01-16 05:30:00+05:30,844.9,859.0,840.0,843.45,1568660
2015-01-19 05:30:00+05:30,846.0,848.0,829.55,831.9,1041563
2015-01-20 05:30:00+05:30,835.0,847.0,835.0,839.2,1314139
2015-01-21 05:30:00+05:30,845.0,855.9,839.2,851.3,1663391
2015-01-22 05:30:00+05:30,856.5,881.65,852.85,867.15,1995155
2015-01-23 05:30:00+05:30,870.8,879.95,860.1,862.1,1531430
2015-01-27 05:30:00+05:30,868.9,892.8,865.5,890.5,1831293
2015-01-28 05:30:00+05:30,893.05,921.0,891.05,910.25,2895714
2015-01-29 05:30:00+05:30,913.8,922.5,867.2,881.3,5326269
2015-01-30 05:30:00+05:30,888.5,888.5,854.1,857.75,3291034
2015-02-02 05:30:00+05:30,850.0,851.1,803.5,808.1,4808585
2015-02-03 05:30:00+05:30,809.8,826.5,802.0,814.7,3048559
2015-02-04 05:30:00+05:30,819.8,823.2,800.8,803.85,912365
2015-02-05 05:30:00+05:30,812.0,826.4,808.0,810.85,1668101
2015-02-06 05:30:00+05:30,810.0,815.0,788.8,797.65,1668283
2015-02-09 05:30:00+05:30,790.0,822.0,783.4,803.65,1910672
2015-02-10 05:30:00+05:30,801.9,829.9,799.85,822.2,2235687
2015-02-11 05:30:00+05:30,830.0,845.0,828.0,840.75,1227804
2015-02-12 05:30:00+05:30,847.0,849.9,819.35,823.75,1974102
2015-02-13 05:30:00+05:30,824.35,834.95,815.05,826.75,1323475
2015-02-16 05:30:00+05:30,834.0,842.5,818.0,834.15,1584956
2015-02-18 05:30:00+05:30,839.1,842.0,819.7,821.05,1448399
2015-02-19 05:30:00+05:30,826.0,838.0,826.0,834.1,1216904
2015-02-20 05:30:00+05:30,834.25,836.1,823.2,825.7,699111
2015-02-23 05:30:00+05:30,829.5,833.0,806.1,809.6,1434240
2015-02-24 05:30:00+05:30,810.0,813.5,798.0,799.55,1141027
2015-02-25 05:30:00+05:30,805.2,816.0,805.0,813.85,1537365
2015-02-26 05:30:00+05:30,818.8,819.9,787.2,791.9,1600594
2015-02-27 05:30:00+05:30,799.1,809.1,796.1,807.15,1272026
2015-02-28 05:30:00+05:30,812.8,821.9,801.05,818.6,858985
2015-03-02 05:30:00+05:30,823.8,830.6,806.0,825.6,1383141
2015-03-03 05:30:00+05:30,829.85,842.0,827.2,838.3,1617826
2015-03-04 05:30:00+05:30,844.5,848.2,832.4,836.8,1600601
2015-03-05 05:30:00+05:30,837.0,841.55,828.0,833.9,694150
2015-03-09 05:30:00+05:30,832.5,832.5,808.85,812.65,626456
2015-03-10 05:30:00+05:30,813.0,818.0,802.0,807.95,691298
2015-03-11 05:30:00+05:30,818.0,819.95,806.75,809.0,942306
2015-03-12 05:30:00+05:30,814.8,815.0,805.2,808.1,979686
2015-03-13 05:30:00+05:30,811.9,818.7,805.6,808.4,837992
2015-03-16 05:30:00+05:30,813.0,835.85,809.0,831.85,1287189
2015-03-17 05:30:00+05:30,839.35,841.95,823.0,831.4,1384999
2015-03-18 05:30:00+05:30,835.85,835.85,810.0,814.2,1172762
2015-03-19 05:30:00+05:30,824.0,847.85,821.7,834.8,2037801
2015-03-20 05:30:00+05:30,836.0,837.0,805.6,809.95,1245311
2015-03-23 05:30:00+05:30,816.0,816.0,805.5,811.6,759196
2015-03-24 05:30:00+05:30,809.65,819.5,807.6,813.3,755974
2015-03-25 05:30:00+05:30,813.8,817.35,802.5,808.5,834390
2015-03-26 05:30:00+05:30,803.0,815.9,788.0,793.1,1516627
2015-03-27 05:30:00+05:30,793.0,793.0,768.1,778.15,1557785
2015-03-30 05:30:00+05:30,780.1,809.75,780.05,807.45,847421
2015-03-31 05:30:00+05:30,807.9,817.0,802.05,811.3,947718
2015-04-01 05:30:00+05:30,810.0,825.9,803.5,821.7,898480
2015-04-06 05:30:00+05:30,829.0,831.4,819.0,824.5,687263
2015-04-07 05:30:00+05:30,824.35,838.8,821.0,835.2,769528
2015-04-08 05:30:00+05:30,841.0,854.0,840.0,846.85,982733
2015-04-09 05:30:00+05:30,855.0,856.0,841.0,853.15,1019655
2015-04-10 05:30:00+05:30,853.0,861.7,843.2,859.45,802074
2015-04-13 05:30:00+05:30,860.0,865.55,852.4,862.05,805167
2015-04-15 05:30:00+05:30,861.65,863.0,835.0,839.05,1279621
2015-04-16 05:30:00+05:30,835.0,836.85,810.6,822.25,1366075
2015-04-17 05:30:00+05:30,822.25,829.6,815.0,816.8,685338
2015-04-20 05:30:00+05:30,818.0,819.3,800.0,808.95,920198
2015-04-21 05:30:00+05:30,813.45,816.9,792.0,796.5,652649
2015-04-22 05:30:00+05:30,800.0,806.0,769.2,785.45,1779318
2015-04-23 05:30:00+05:30,793.1,810.0,785.0,786.4,1275295
2015-04-24 05:30:00+05:30,792.5,792.5,765.05,771.35,1123939
2015-04-27 05:30:00+05:30,775.0,775.0,740.55,744.8,1625216
2015-04-28 05:30:00+05:30,741.95,768.65,730.0,765.45,2052761
2015-04-29 05:30:00+05:30,763.1,763.1,750.0,754.4,1445757
2015-04-30 05:30:00+05:30,749.3,770.85,747.2,762.45,2260678
2015-05-04 05:30:00+05:30,769.85,781.5,764.0,779.4,1071772
2015-05-05 05:30:00+05:30,780.0,784.85,768.65,781.4,952716
2015-05-06 05:30:00+05:30,779.0,779.0,750.15,760.85,1616619
2015-05-07 05:30:00+05:30,753.3,773.45,734.85,765.75,1718402
2015-05-08 05:30:00+05:30,773.0,774.4,752.75,759.4,1127201
2015-05-11 05:30:00+05:30,768.0,776.2,751.9,771.65,976348
2015-05-12 05:30:00+05:30,772.8,772.85,754.0,758.35,1137027
2015-05-13 05:30:00+05:30,759.05,775.0,759.0,762.5,839420
2015-05-14 05:30:00+05:30,762.0,803.0,755.0,796.45,1975784
2015-05-15 05:30:00+05:30,802.0,818.0,785.0,790.3,1503598
2015-05-18 05:30:00+05:30,796.85,818.0,762.0,766.75,6759860
2015-05-19 05:30:00+05:30,758.0,779.3,750.0,774.75,3903935
2015-05-20 05:30:00+05:30,775.65,777.95,764.15,771.2,1793967
2015-05-21 05:30:00+05:30,770.0,779.8,766.05,777.2,1678041
2015-05-22 05:30:00+05:30,775.0,779.8,771.2,775.4,1039136
2015-05-25 05:30:00+05:30,775.95,778.75,754.4,761.9,1282826
2015-05-26 05:30:00+05:30,762.1,769.0,755.55,763.5,906103
2015-05-27 05:30:00+05:30,762.0,762.05,754.4,759.25,792609
2015-05-28 05:30:00+05:30,760.15,771.0,758.5,767.35,1051538
2015-05-29 05:30:00+05:30,768.5,795.0,768.0,787.05,2583950
2015-06-01 05:30:00+05:30,787.8,794.7,786.3,789.75,713447
2015-06-02 05:30:00+05:30,789.1,794.3,756.0,759.2,1014316
2015-06-03 05:30:00+05:30,763.0,767.0,750.0,762.7,867736
2015-06-04 05:30:00+05:30,763.9,766.0,751.8,759.6,820596
2015-06-05 05:30:00+05:30,759.0,765.6,752.0,758.8,830300
2015-06-08 05:30:00+05:30,759.0,760.0,745.0,748.0,795683
2015-06-09 05:30:00+05:30,744.8,751.2,730.0,735.7,998511
2015-06-10 05:30:00+05:30,736.0,745.1,734.6,739.15,803748
2015-06-11 05:30:00+05:30,739.2,743.7,702.5,708.4,1453089
2015-06-12 05:30:00+05:30,709.0,722.8,702.0,705.65,1168519
2015-06-15 05:30:00+05:30,714.75,719.4,696.4,698.55,1244078
2015-06-16 05:30:00+05:30,700.95,706.0,693.0,704.95,2765685
2015-06-17 05:30:00+05:30,708.0,719.2,705.0,710.65,2215497
2015-06-18 05:30:00+05:30,718.95,734.35,718.95,728.95,1908157
2015-06-19 05:30:00+05:30,733.8,744.9,729.75,740.0,1783890
2015-06-22 05:30:00+05:30,744.65,751.55,732.5,747.7,1350579
2015-06-23 05:30:00+05:30,750.0,760.0,741.65,756.5,980083
2015-06-24 05:30:00+05:30,751.9,759.8,739.2,753.65,2982650
2015-06-25 05:30:00+05:30,753.0,759.8,745.1,750.2,1858338
2015-06-26 05:30:00+05:30,744.1,754.9,743.8,750.25,764357
2015-06-29 05:30:00+05:30,743.0,743.0,727.5,736.7,1100309
2015-06-30 05:30:00+05:30,737.0,759.5,737.0,755.35,1348105
2015-07-01 05:30:00+05:30,757.45,765.6,755.1,760.8,1025215
2015-07-02 05:30:00+05:30,763.1,772.5,761.1,762.9,973819
2015-07-03 05:30:00+05:30,762.0,778.4,758.4,772.7,1068877
2015-07-06 05:30:00+05:30,765.0,786.15,762.0,783.55,652931
2015-07-07 05:30:00+05:30,793.0,827.9,790.05,824.6,2464459
2015-07-08 05:30:00+05:30,819.8,835.0,797.35,802.25,1933525
2015-07-09 05:30:00+05:30,810.0,814.9,795.0,796.95,613555
2015-07-10 05:30:00+05:30,806.0,806.0,781.7,795.3,1027281
2015-07-13 05:30:00+05:30,805.2,821.2,803.3,817.65,1275702
2015-07-14 05:30:00+05:30,823.0,827.8,810.3,822.7,780973
2015-07-15 05:30:00+05:30,826.5,840.5,823.25,837.85,1095558
2015-07-16 05:30:00+05:30,853.0,854.3,843.3,848.05,1169553
2015-07-17 05:30:00+05:30,851.8,852.4,823.75,825.4,1089597
2015-07-20 05:30:00+05:30,830.0,855.95,827.25,852.3,1437246
2015-07-21 05:30:00+05:30,853.0,869.7,811.1,816.05,4611552
2015-07-22 05:30:00+05:30,820.0,845.0,820.0,843.3,2035530
2015-07-23 05:30:00+05:30,846.0,851.8,836.1,846.5,1188579
2015-07-24 05:30:00+05:30,852.0,856.0,845.0,849.0,1132540
2015-07-27 05:30:00+05:30,847.0,859.6,836.0,853.15,1153262
2015-07-28 05:30:00+05:30,857.0,858.2,825.0,835.15,1009835
2015-07-29 05:30:00+05:30,834.4,852.8,826.25,846.85,1010065
2015-07-30 05:30:00+05:30,848.0,866.45,847.5,857.55,1318726
2015-07-31 05:30:00+05:30,864.5,885.0,855.15,882.8,1842105
2015-08-03 05:30:00+05:30,880.0,888.0,875.0,877.5,763822
2015-08-04 05:30:00+05:30,884.0,908.85,878.15,905.7,2178289
2015-08-05 05:30:00+05:30,905.0,926.8,885.75,923.3,2003128
2015-08-06 05:30:00+05:30,920.0,924.5,910.1,916.1,923303
2015-08-07 05:30:00+05:30,911.0,924.4,895.2,898.65,1416068
2015-08-10 05:30:00+05:30,903.5,916.25,895.4,902.15,732357
2015-08-11 05:30:00+05:30,905.0,906.95,881.0,883.4,1091087
2015-08-12 05:30:00+05:30,890.0,895.5,867.0,871.35,721554
2015-08-13 05:30:00+05:30,872.15,886.95,862.35,874.35,1251179
2015-08-14 05:30:00+05:30,880.0,900.0,879.55,895.25,880842
2015-08-17 05:30:00+05:30,903.5,907.25,895.0,900.05,577133
2015-08-18 05:30:00+05:30,906.95,914.9,891.9,901.35,622790
2015-08-19 05:30:00+05:30,898.5,902.6,881.6,899.75,618923
2015-08-20 05:30:00+05:30,905.0,914.25,879.55,883.2,1404599
2015-08-21 05:30:00+05:30,875.0,893.0,864.0,886.75,905933
2015-08-24 05:30:00+05:30,858.0,877.2,825.5,837.5,1176140
2015-08-25 05:30:00+05:30,850.0,866.0,811.75,852.15,1329631
2015-08-26 05:30:00+05:30,851.0,868.1,847.0,851.9,1265081
2015-08-27 05:30:00+05:30,860.0,865.0,850.5,855.0,1335712
2015-08-28 05:30:00+05:30,866.85,874.1,850.0,858.25,1077558
2015-08-31 05:30:00+05:30,857.0,862.75,845.05,848.6,1260477
2015-09-01 05:30:00+05:30,844.0,844.1,802.8,819.1,1438466
2015-09-02 05:30:00+05:30,829.9,830.0,799.15,806.0,1500676
2015-09-03 05:30:00+05:30,815.0,833.0,806.5,826.6,887079
2015-09-04 05:30:00+05:30,824.0,824.0,792.0,812.85,1101752
2015-09-07 05:30:00+05:30,815.0,819.95,785.05,788.0,874378
2015-09-08 05:30:00+05:30,791.1,800.0,778.0,791.5,1489813
2015-09-09 05:30:00+05:30,800.0,822.9,796.0,821.15,1412900
2015-09-10 05:30:00+05:30,817.0,817.0,800.3,807.95,887236
2015-09-11 05:30:00+05:30,815.0,824.9,810.55,816.15,1034469
2015-09-14 05:30:00+05:30,822.0,842.4,819.0,840.25,1115176
2015-09-15 05:30:00+05:30,840.1,848.0,823.6,831.1,832597
2015-09-16 05:30:00+05:30,840.0,840.0,818.1,823.95,665278
2015-09-18 05:30:00+05:30,826.0,849.9,824.0,841.05,1139255
2015-09-21 05:30:00+05:30,838.3,838.3,824.0,829.7,688544
2015-09-22 05:30:00+05:30,831.2,839.4,802.1,804.7,826254
2015-09-23 05:30:00+05:30,795.1,804.0,786.1,794.1,1281278
2015-09-24 05:30:00+05:30,794.9,814.0,785.35,806.35,1503108
2015-09-28 05:30:00+05:30,810.0,813.0,790.05,794.45,739132
2015-09-29 05:30:00+05:30,783.0,809.9,780.0,804.8,1366194
2015-09-30 05:30:00+05:30,808.0,844.9,807.9,841.6,1734244
2015-10-01 05:30:00+05:30,845.8,849.0,836.15,839.65,633622
2015-10-05 05:30:00+05:30,843.0,856.95,842.4,855.4,882680
2015-10-06 05:30:00+05:30,859.9,864.1,849.7,853.7,779669
2015-10-07 05:30:00+05:30,855.0,868.0,852.2,865.05,983606
2015-10-08 05:30:00+05:30,865.0,879.95,860.0,874.15,952597
2015-10-09 05:30:00+05:30,876.5,884.3,846.2,853.8,1362132
2015-10-12 05:30:00+05:30,857.0,865.0,846.05,859.25,773525
2015-10-13 05:30:00+05:30,862.7,867.8,857.25,865.35,800729
2015-10-14 05:30:00+05:30,863.9,869.5,860.05,862.25,404366
2015-10-15 05:30:00+05:30,866.0,878.25,864.2,870.05,623054
2015-10-16 05:30:00+05:30,871.95,885.2,865.6,882.5,658119
2015-10-19 05:30:00+05:30,882.5,892.4,867.0,879.25,1247569
2015-10-20 05:30:00+05:30,874.0,888.9,872.55,875.45,1806905
2015-10-21 05:30:00+05:30,874.0,881.55,847.95,856.25,1442218
2015-10-23 05:30:00+05:30,863.0,866.1,850.4,858.6,2540806
2015-10-26 05:30:00+05:30,830.05,844.0,811.2,817.7,3455887
2015-10-27 05:30:00+05:30,818.0,829.9,818.0,827.1,1247705
2015-10-28 05:30:00+05:30,829.5,838.0,823.6,828.35,1108455
2015-10-29 05:30:00+05:30,831.0,834.8,820.4,829.35,1500496
2015-10-30 05:30:00+05:30,835.6,840.0,826.4,830.65,810491
2015-11-02 05:30:00+05:30,831.0,837.0,825.5,830.1,716702
2015-11-03 05:30:00+05:30,832.0,832.7,812.05,814.2,1599110
2015-11-04 05:30:00+05:30,814.5,822.5,800.55,802.2,1783909
2015-11-05 05:30:00+05:30,807.0,811.5,797.15,805.85,1016171
2015-11-06 05:30:00+05:30,808.55,816.0,800.0,801.2,918564
2015-11-09 05:30:00+05:30,790.9,818.4,784.25,816.4,1163084
2015-11-10 05:30:00+05:30,814.7,816.0,796.8,797.8,751899
2015-11-11 05:30:00+05:30,808.0,808.0,802.25,804.45,93460
2015-11-13 05:30:00+05:30,807.0,808.0,792.5,800.4,765985
2015-11-16 05:30:00+05:30,796.0,809.95,795.2,800.95,604535
2015-11-17 05:30:00+05:30,807.45,813.25,800.35,807.65,500272
2015-11-18 05:30:00+05:30,807.95,824.5,807.0,821.75,1253226
2015-11-19 05:30:00+05:30,827.0,833.8,819.1,823.7,1038035
2015-11-20 05:30:00+05:30,821.4,831.8,818.55,829.2,712339
2015-11-23 05:30:00+05:30,838.2,852.0,835.0,850.3,1475762
2015-11-24 05:30:00+05:30,850.0,861.75,846.2,856.6,771337
2015-11-26 05:30:00+05:30,861.0,865.95,851.8,861.85,678200
2015-11-27 05:30:00+05:30,862.6,864.0,852.0,859.1,444323
2015-11-30 05:30:00+05:30,859.0,859.0,834.0,838.5,1679737
2015-12-01 05:30:00+05:30,843.0,848.0,831.65,844.6,720255
2015-12-02 05:30:00+05:30,847.95,867.2,844.8,848.55,980956
2015-12-03 05:30:00+05:30,849.0,849.2,839.0,842.4,540473
2015-12-04 05:30:00+05:30,841.5,841.5,829.45,834.7,779530
2015-12-07 05:30:00+05:30,842.0,873.85,841.0,871.45,1602605
2015-12-08 05:30:00+05:30,874.05,877.4,857.2,860.75,1058074
2015-12-09 05:30:00+05:30,866.45,866.45,836.95,840.0,751034
2015-12-10 05:30:00+05:30,844.5,861.2,842.2,859.2,636140
2015-12-11 05:30:00+05:30,860.95,863.55,848.75,858.4,780634
2015-12-14 05:30:00+05:30,860.0,878.4,853.0,875.45,889790
2015-12-15 05:30:00+05:30,878.5,880.0,866.45,878.55,861784
2015-12-16 05:30:00+05:30,880.0,883.95,859.1,866.5,900351
2015-12-17 05:30:00+05:30,871.5,878.5,864.0,876.1,716229
2015-12-18 05:30:00+05:30,874.5,885.9,868.0,879.45,1098597
2015-12-21 05:30:00+05:30,879.0,884.0,866.7,873.5,896692
2015-12-22 05:30:00+05:30,874.0,887.0,873.55,880.95,663204
2015-12-23 05:30:00+05:30,882.95,883.95,874.75,878.95,350212
2015-12-24 05:30:00+05:30,880.5,883.9,873.55,881.8,403140
2015-12-28 05:30:00+05:30,882.0,886.25,876.75,881.05,633270
2015-12-29 05:30:00+05:30,883.7,885.0,878.6,880.1,602111
2015-12-30 05:30:00+05:30,881.15,883.0,875.0,878.15,450359
2015-12-31 05:30:00+05:30,879.95,886.95,875.0,883.55,526825
2016-01-01 05:30:00+05:30,882.0,885.6,876.9,878.75,294006
2016-01-04 05:30:00+05:30,876.2,892.45,871.7,880.8,709103
2016-01-05 05:30:00+05:30,881.3,905.0,881.3,900.65,1372748
2016-01-06 05:30:00+05:30,904.5,911.9,884.0,886.4,1716479
2016-01-07 05:30:00+05:30,883.0,891.55,869.0,872.35,990333
2016-01-08 05:30:00+05:30,879.0,881.95,866.6,874.6,886022
2016-01-11 05:30:00+05:30,870.0,884.0,861.6,873.85,801102
2016-01-12 05:30:00+05:30,882.0,885.5,870.2,872.9,998419
2016-01-13 05:30:00+05:30,879.95,883.5,850.05,868.55,901426
2016-01-14 05:30:00+05:30,863.5,897.0,851.1,889.4,2296682
2016-01-15 05:30:00+05:30,893.0,894.95,874.3,879.25,1301590
2016-01-18 05:30:00+05:30,890.0,893.0,841.65,850.3,2335330
2016-01-19 05:30:00+05:30,867.9,868.4,826.0,845.55,2443365
2016-01-20 05:30:00+05:30,834.0,856.0,830.0,840.35,2247202
2016-01-21 05:30:00+05:30,850.0,856.0,841.0,844.45,1138753
2016-01-22 05:30:00+05:30,853.0,873.4,849.2,869.95,1774017
2016-01-25 05:30:00+05:30,870.0,882.0,868.15,878.6,1794107
2016-01-27 05:30:00+05:30,880.0,881.8,855.15,858.55,969509
2016-01-28 05:30:00+05:30,854.0,865.0,852.15,858.95,1392051
2016-01-29 05:30:00+05:30,864.0,875.0,859.0,869.9,1320575
2016-02-01 05:30:00+05:30,874.2,890.0,871.3,887.4,786217
2016-02-02 05:30:00+05:30,889.9,894.75,878.0,882.5,920875
2016-02-03 05:30:00+05:30,876.2,883.95,859.05,863.7,540771
2016-02-04 05:30:00+05:30,865.0,895.95,865.0,889.35,1658831
2016-02-05 05:30:00+05:30,889.0,903.45,886.4,899.25,1739178
2016-02-08 05:30:00+05:30,903.0,907.5,886.0,888.6,783143
2016-02-09 05:30:00+05:30,884.9,894.3,878.5,884.2,636386
2016-02-10 05:30:00+05:30,888.5,889.0,866.5,876.55,707101
2016-02-11 05:30:00+05:30,874.75,874.75,852.0,855.7,1004015
2016-02-12 05:30:00+05:30,860.0,873.25,846.5,854.9,1089266
2016-02-15 05:30:00+05:30,866.0,872.2,853.0,858.7,703958
2016-02-16 05:30:00+05:30,855.05,860.15,836.1,840.3,985215
2016-02-17 05:30:00+05:30,844.0,858.95,827.1,856.0,1171983
2016-02-18 05:30:00+05:30,862.0,863.8,830.6,835.25,997874
2016-02-19 05:30:00+05:30,834.95,856.9,829.0,854.7,799360
2016-02-22 05:30:00+05:30,856.0,873.2,854.0,870.85,609601
2016-02-23 05:30:00+05:30,871.0,879.9,866.15,877.1,1438921
2016-02-24 05:30:00+05:30,879.0,885.75,875.0,881.8,1289097
2016-02-25 05:30:00+05:30,880.5,884.9,858.7,861.7,1326303
2016-02-26 05:30:00+05:30,868.0,874.0,854.2,862.55,536753
2016-02-29 05:30:00+05:30,864.1,868.95,841.6,846.1,890886
2016-03-01 05:30:00+05:30,852.6,874.65,850.0,871.95,1161059
2016-03-02 05:30:00+05:30,876.0,880.95,866.5,871.85,808137
2016-03-03 05:30:00+05:30,874.4,896.5,871.75,880.25,1061326
2016-03-04 05:30:00+05:30,886.6,890.1,858.4,865.8,1039977
2016-03-08 05:30:00+05:30,867.9,881.8,858.05,875.7,1174011
