Date,Open,High,Low,Close,Volume
2015-01-01 05:30:00+05:30,108.15,109.58,107.03,109.03,642890
2015-01-02 05:30:00+05:30,108.48,109.32,107.08,107.4,1364954
2015-01-05 05:30:00+05:30,107.5,108.24,106.88,107.61,1459162
2015-01-06 05:30:00+05:30,108.73,109.22,105.0,106.53,2915780
2015-01-07 05:30:00+05:30,106.17,108.23,106.17,107.49,1745858
2015-01-08 05:30:00+05:30,108.17,113.65,108.17,112.93,3742266
2015-01-09 05:30:00+05:30,114.0,114.67,112.08,113.23,2239812
2015-01-12 05:30:00+05:30,114.17,114.17,112.05,112.73,859432
2015-01-13 05:30:00+05:30,113.4,115.17,110.58,111.59,1327230
2015-01-14 05:30:00+05:30,112.66,112.66,108.15,108.62,1580506
2015-01-15 05:30:00+05:30,109.18,111.37,108.23,110.49,2624062
2015-01-16 05:30:00+05:30,110.54,112.15,109.27,109.88,1588278
2015-01-19 05:30:00+05:30,109.88,110.18,107.12,107.53,1470512
2015-01-20 05:30:00+05:30,107.71,109.0,107.21,107.94,1034060
2015-01-21 05:30:00+05:30,108.0,109.56,107.27,109.03,1229898
2015-01-22 05:30:00+05:30,109.17,110.0,107.49,109.51,1096964
2015-01-23 05:30:00+05:30,110.57,113.73,109.59,112.46,1934684
2015-01-27 05:30:00+05:30,113.15,115.81,110.13,115.34,2578952
2015-01-28 05:30:00+05:30,114.81,118.27,114.17,117.71,2541994
2015-01-29 05:30:00+05:30,118.54,122.96,117.93,122.31,4311666
2015-01-30 05:30:00+05:30,122.92,127.21,121.83,124.81,3278832
2015-02-02 05:30:00+05:30,124.33,127.88,122.56,124.78,2256354
2015-02-03 05:30:00+05:30,124.83,126.07,120.73,121.23,2174852
2015-02-04 05:30:00+05:30,120.83,122.67,119.38,120.17,2435626
2015-02-05 05:30:00+05:30,120.78,128.8,120.5,125.0,4145290
2015-02-06 05:30:00+05:30,122.67,124.83,121.13,121.83,2067550
2015-02-09 05:30:00+05:30,120.17,121.0,117.76,118.63,1823856
2015-02-10 05:30:00+05:30,117.5,119.27,114.83,116.38,3263006
2015-02-11 05:30:00+05:30,117.07,119.38,115.74,118.82,1072690
2015-02-12 05:30:00+05:30,119.59,120.33,116.84,117.64,950346
2015-02-13 05:30:00+05:30,117.63,122.28,115.5,120.82,4890026
2015-02-16 05:30:00+05:30,121.98,126.21,120.17,120.98,2663854
2015-02-18 05:30:00+05:30,121.25,122.5,120.17,121.61,917202
2015-02-19 05:30:00+05:30,122.33,124.58,121.97,123.7,1720986
2015-02-20 05:30:00+05:30,123.58,124.3,123.0,123.63,976740
2015-02-23 05:30:00+05:30,124.17,125.67,122.43,123.28,984586
2015-02-24 05:30:00+05:30,123.83,126.64,123.65,126.22,1641018
2015-02-25 05:30:00+05:30,126.33,128.68,124.5,125.31,2132012
2015-02-26 05:30:00+05:30,125.31,126.45,123.61,124.3,1913738
2015-02-27 05:30:00+05:30,124.83,124.98,121.72,124.04,1142574
2015-02-28 05:30:00+05:30,124.75,125.19,121.17,124.37,1653010
2015-03-02 05:30:00+05:30,126.65,131.0,126.35,129.92,4124124
2015-03-03 05:30:00+05:30,129.92,131.08,128.03,130.13,2098332
2015-03-04 05:30:00+05:30,130.58,131.63,127.29,128.42,2394966
2015-03-05 05:30:00+05:30,128.33,130.15,128.0,129.39,1721202
2015-03-09 05:30:00+05:30,129.18,130.13,125.73,127.33,2375942
2015-03-10 05:30:00+05:30,128.13,129.6,126.94,127.37,1955080
2015-03-11 05:30:00+05:30,127.37,128.63,124.53,125.14,799618
2015-03-12 05:30:00+05:30,125.39,126.43,124.66,124.92,882654
2015-03-13 05:30:00+05:30,125.65,125.82,121.18,121.9,1160424
2015-03-16 05:30:00+05:30,123.33,124.17,122.22,122.78,634748
2015-03-17 05:30:00+05:30,123.83,126.0,123.28,125.11,1406582
2015-03-18 05:30:00+05:30,124.9,130.33,124.17,128.74,1894350
2015-03-19 05:30:00+05:30,129.5,129.98,124.84,125.57,1003922
2015-03-20 05:30:00+05:30,125.57,125.57,120.47,121.18,1286588
2015-03-23 05:30:00+05:30,121.33,122.67,118.85,119.23,948246
2015-03-24 05:30:00+05:30,120.0,124.08,119.61,123.47,2761154
2015-03-25 05:30:00+05:30,123.33,126.01,121.99,124.78,1914784
2015-03-26 05:30:00+05:30,123.82,129.03,123.33,127.05,3652716
2015-03-27 05:30:00+05:30,125.83,128.46,123.75,124.93,2342254
2015-03-30 05:30:00+05:30,125.5,129.16,125.18,128.22,1600854
2015-03-31 05:30:00+05:30,128.33,135.98,128.22,135.13,3495056
2015-04-01 05:30:00+05:30,135.16,136.33,132.75,134.03,1421292
2015-04-06 05:30:00+05:30,134.5,135.96,133.33,133.68,1136882
2015-04-07 05:30:00+05:30,134.33,134.33,131.83,132.62,1186404
2015-04-08 05:30:00+05:30,132.2,138.67,131.79,136.61,3088938
2015-04-09 05:30:00+05:30,138.0,139.17,134.83,135.31,1389266
2015-04-10 05:30:00+05:30,135.8,138.27,134.63,136.68,1799670
2015-04-13 05:30:00+05:30,136.28,138.15,135.33,136.4,1294678
2015-04-15 05:30:00+05:30,135.69,137.27,132.65,133.73,1570690
2015-04-16 05:30:00+05:30,133.5,134.47,131.92,133.48,1778170
2015-04-17 05:30:00+05:30,133.33,135.8,132.28,132.98,1459486
2015-04-20 05:30:00+05:30,134.17,135.48,132.5,133.92,1733574
2015-04-21 05:30:00+05:30,134.67,136.43,132.43,133.19,2023356
