Date,Open,High,Low,Close,Volume
2021-07-23 05:30:00+05:30,116.0,138.9,115.0,126.0,694895290
2021-07-26 05:30:00+05:30,126.35,143.75,125.3,140.65,249723854
2021-07-27 05:30:00+05:30,141.7,147.8,127.75,132.9,240341900
2021-07-28 05:30:00+05:30,131.0,135.0,123.55,131.2,159793731
2021-07-29 05:30:00+05:30,134.95,144.0,132.2,141.55,117973089
2021-07-30 05:30:00+05:30,142.6,142.7,131.0,133.5,88312522
2021-08-02 05:30:00+05:30,135.75,140.75,135.15,139.7,66909732
2021-08-03 05:30:00+05:30,137.0,140.8,137.0,139.4,46610001
2021-08-04 05:30:00+05:30,139.8,141.0,135.25,138.4,41134419
2021-08-05 05:30:00+05:30,138.75,138.9,132.0,134.95,38437134
2021-08-06 05:30:00+05:30,135.5,136.2,130.1,131.35,31975356
2021-08-09 05:30:00+05:30,132.4,133.55,127.25,130.6,41358299
2021-08-10 05:30:00+05:30,131.0,131.45,122.1,125.2,43164004
2021-08-11 05:30:00+05:30,123.0,138.75,123.0,135.65,111702781
2021-08-12 05:30:00+05:30,135.65,137.4,132.05,135.45,51256670
2021-08-13 05:30:00+05:30,133.85,139.75,132.1,137.35,33674300
2021-08-16 05:30:00+05:30,136.4,136.9,132.25,134.95,20305361
2021-08-17 05:30:00+05:30,132.8,134.35,130.6,132.5,15815187
2021-08-18 05:30:00+05:30,134.5,136.8,133.3,134.95,22566920
2021-08-20 05:30:00+05:30,134.95,141.45,133.0,139.3,53789580
2021-08-23 05:30:00+05:30,137.8,137.8,124.75,127.25,68470861
2021-08-24 05:30:00+05:30,127.25,127.95,120.5,125.0,56713556
2021-08-25 05:30:00+05:30,126.0,128.5,123.1,124.25,51078811
2021-08-26 05:30:00+05:30,125.25,127.15,124.35,125.85,20645403
2021-08-27 05:30:00+05:30,126.6,129.5,124.1,124.7,22227595
2021-08-30 05:30:00+05:30,127.85,135.45,127.55,133.55,45239080
2021-08-31 05:30:00+05:30,134.0,135.2,131.35,134.55,24640924
2021-09-01 05:30:00+05:30,134.55,135.1,130.7,132.6,16162269
2021-09-02 05:30:00+05:30,132.0,138.5,131.5,137.6,27882466
2021-09-03 05:30:00+05:30,135.95,151.4,135.6,149.75,113381518
2021-09-06 05:30:00+05:30,149.25,149.35,143.25,144.05,34811620
2021-09-07 05:30:00+05:30,144.9,146.85,138.55,140.05,30421931
2021-09-08 05:30:00+05:30,141.0,143.6,139.05,141.25,28133284
2021-09-09 05:30:00+05:30,141.4,142.9,140.0,141.6,18970691
2021-09-13 05:30:00+05:30,143.25,144.25,142.0,143.15,17426798
2021-09-14 05:30:00+05:30,145.15,152.75,136.2,144.1,112358935
2021-09-15 05:30:00+05:30,142.95,145.0,140.75,142.65,38892545
2021-09-16 05:30:00+05:30,143.0,144.0,141.5,142.05,17634206
2021-09-17 05:30:00+05:30,142.55,146.9,137.15,137.9,23264091
2021-09-20 05:30:00+05:30,137.7,140.85,133.25,134.3,19799941
2021-09-21 05:30:00+05:30,137.2,138.0,131.0,133.45,19330196
2021-09-22 05:30:00+05:30,135.4,135.4,131.3,132.1,16923375
2021-09-23 05:30:00+05:30,134.5,140.4,133.05,137.3,31779169
2021-09-24 05:30:00+05:30,137.55,139.5,136.05,136.65,13099391
2021-09-27 05:30:00+05:30,139.85,144.75,138.0,143.7,26041244
2021-09-28 05:30:00+05:30,143.9,143.9,137.65,139.0,13489232
2021-09-29 05:30:00+05:30,138.0,139.5,136.5,138.5,10801439
2021-09-30 05:30:00+05:30,139.2,139.2,136.15,136.6,7825751
2021-10-01 05:30:00+05:30,137.3,140.5,137.0,138.0,11940576
2021-10-04 05:30:00+05:30,139.1,140.0,138.0,139.1,11995299
2021-10-05 05:30:00+05:30,138.75,138.8,137.15,137.95,10912142
2021-10-06 05:30:00+05:30,138.75,139.2,133.7,134.95,9988184
2021-10-07 05:30:00+05:30,136.75,138.45,136.05,137.1,7317664
2021-10-08 05:30:00+05:30,138.0,138.0,135.7,136.15,6207969
