Date,Open,High,Low,Close,Volume
2015-01-01 05:30:00+05:30,502.65,504.0,499.05,503.05,1351985
2015-01-02 05:30:00+05:30,503.2,516.9,501.7,514.3,3852825
2015-01-05 05:30:00+05:30,516.9,520.4,515.1,517.55,2561430
2015-01-06 05:30:00+05:30,513.55,513.55,496.75,499.05,5284530
2015-01-07 05:30:00+05:30,498.8,505.35,494.5,498.65,4245189
2015-01-08 05:30:00+05:30,506.0,507.0,494.65,501.95,5637844
2015-01-09 05:30:00+05:30,504.9,505.9,487.0,494.95,5078463
2015-01-12 05:30:00+05:30,495.0,503.8,492.15,501.55,2290147
2015-01-13 05:30:00+05:30,504.0,511.7,500.3,504.5,4069260
2015-01-14 05:30:00+05:30,504.5,505.75,494.2,499.6,2973231
2015-01-15 05:30:00+05:30,523.45,523.95,511.1,514.05,6670800
2015-01-16 05:30:00+05:30,516.6,521.5,512.6,514.8,6920742
2015-01-19 05:30:00+05:30,519.45,531.8,516.85,528.95,6113156
2015-01-20 05:30:00+05:30,532.55,554.7,531.1,551.4,6934581
2015-01-21 05:30:00+05:30,553.0,556.8,545.55,547.25,4459351
2015-01-22 05:30:00+05:30,549.7,567.15,547.8,564.75,5546866
2015-01-23 05:30:00+05:30,571.0,577.4,560.3,565.15,4975114
2015-01-27 05:30:00+05:30,570.9,597.8,567.0,592.1,5376830
2015-01-28 05:30:00+05:30,590.0,599.8,583.45,590.6,6370073
2015-01-29 05:30:00+05:30,588.95,602.0,582.1,599.5,5424486
2015-01-30 05:30:00+05:30,602.75,604.05,583.7,588.1,4497194
2015-02-02 05:30:00+05:30,586.0,621.0,584.4,617.3,6307718
2015-02-03 05:30:00+05:30,623.0,625.6,584.5,586.6,9290016
2015-02-04 05:30:00+05:30,591.0,592.0,553.25,558.6,10773056
2015-02-05 05:30:00+05:30,562.4,578.5,558.6,565.9,6865785
2015-02-06 05:30:00+05:30,568.0,571.5,545.75,563.15,7706020
2015-02-09 05:30:00+05:30,555.0,569.6,550.0,553.6,4334546
2015-02-10 05:30:00+05:30,546.9,569.8,540.5,554.1,9809275
