Date,Open,High,Low,Close,Volume
2015-01-01 05:30:00+05:30,1400.05,1422.0,1400.0,1407.1,4619
2015-01-02 05:30:00+05:30,1407.0,1450.0,1407.0,1436.35,16347
2015-01-05 05:30:00+05:30,1435.0,1471.0,1427.05,1457.35,10385
2015-01-06 05:30:00+05:30,1448.0,1450.0,1425.0,1430.9,10257
2015-01-07 05:30:00+05:30,1431.05,1450.0,1416.0,1428.65,15356
2015-01-08 05:30:00+05:30,1438.0,1519.85,1437.95,1466.45,21704
2015-01-09 05:30:00+05:30,1462.0,1479.55,1420.5,1428.75,10465
2015-01-12 05:30:00+05:30,1420.05,1468.0,1420.05,1452.5,14398
2015-01-13 05:30:00+05:30,1457.0,1476.75,1448.05,1463.95,7864
2015-01-14 05:30:00+05:30,1459.0,1535.0,1453.05,1496.1,42562
2015-01-15 05:30:00+05:30,1501.0,1528.0,1454.0,1468.45,27882
2015-01-16 05:30:00+05:30,1464.0,1465.0,1391.3,1434.9,23795
2015-01-19 05:30:00+05:30,1435.0,1458.0,1410.95,1420.6,64199
2015-01-20 05:30:00+05:30,1425.0,1439.95,1405.1,1413.8,14297
2015-01-21 05:30:00+05:30,1419.0,1436.95,1400.0,1404.5,12918
2015-01-22 05:30:00+05:30,1392.0,1434.9,1371.2,1407.55,37696
2015-01-23 05:30:00+05:30,1412.0,1433.6,1396.1,1402.85,11183
2015-01-27 05:30:00+05:30,1407.95,1412.0,1382.0,1396.75,74299
2015-01-28 05:30:00+05:30,1392.0,1427.0,1392.0,1424.1,103355
2015-01-29 05:30:00+05:30,1426.1,1426.2,1410.0,1421.75,99786
2015-01-30 05:30:00+05:30,1423.25,1429.0,1402.0,1405.55,56627
2015-02-02 05:30:00+05:30,1404.5,1435.7,1401.15,1409.6,25241
2015-02-03 05:30:00+05:30,1413.95,1420.0,1406.15,1414.1,42407
2015-02-04 05:30:00+05:30,1410.3,1421.0,1405.0,1411.9,9885
2015-02-05 05:30:00+05:30,1416.65,1442.0,1410.15,1420.8,72363
2015-02-06 05:30:00+05:30,1419.95,1425.0,1403.25,1414.95,24298
2015-02-09 05:30:00+05:30,1420.0,1420.0,1386.05,1387.4,36714
2015-02-10 05:30:00+05:30,1394.15,1412.0,1390.0,1400.0,15486
2015-02-11 05:30:00+05:30,1401.05,1408.95,1395.0,1400.9,8683
2015-02-12 05:30:00+05:30,1406.0,1414.85,1385.0,1399.85,27395
2015-02-13 05:30:00+05:30,1397.75,1405.0,1380.0,1389.7,17161
2015-02-16 05:30:00+05:30,1385.25,1396.05,1368.15,1376.8,69371
2015-02-18 05:30:00+05:30,1375.0,1424.0,1308.05,1379.7,102065
2015-02-19 05:30:00+05:30,1379.05,1396.3,1377.3,1380.4,33605
2015-02-20 05:30:00+05:30,1380.45,1405.0,1370.0,1395.3,15320
2015-02-23 05:30:00+05:30,1455.0,1468.0,1370.0,1410.8,73397
2015-02-24 05:30:00+05:30,1406.0,1416.0,1379.0,1390.05,14868
2015-02-25 05:30:00+05:30,1394.65,1400.9,1365.0,1371.35,28035
2015-02-26 05:30:00+05:30,1367.5,1378.0,1360.0,1363.5,5780
2015-02-27 05:30:00+05:30,1368.0,1404.95,1368.0,1390.7,152314
2015-02-28 05:30:00+05:30,1395.0,1420.0,1390.0,1399.6,9155
2015-03-02 05:30:00+05:30,1399.0,1410.0,1390.05,1395.15,58036
2015-03-03 05:30:00+05:30,1390.0,1415.0,1390.0,1406.5,15529
2015-03-04 05:30:00+05:30,1402.05,1410.9,1392.45,1397.1,10883
2015-03-05 05:30:00+05:30,1395.5,1399.0,1390.05,1395.5,6322
2015-03-09 05:30:00+05:30,1391.0,1396.95,1326.0,1328.8,79417
2015-03-10 05:30:00+05:30,1335.0,1376.0,1335.0,1373.3,12288
2015-03-11 05:30:00+05:30,1374.6,1390.0,1374.6,1377.65,9889
2015-03-12 05:30:00+05:30,1382.0,1395.0,1358.05,1377.95,16247
2015-03-13 05:30:00+05:30,1373.05,1388.0,1355.0,1363.7,6684
